FID,FID_,Inspection,License__,Risk,str_Name,Zip,Latitude,Longitude,Violation,Type,count_ins,D_crime,Exp,D_rodent,D_sani,D_envir,year_built,Pass1
4615,8614,1326882,1992339,Risk 1 (High),NORTHWEST,60646,41.986001139999999,-87.787527920000002,1,Canvass Re-Inspection,2,1447.766500000000000,0,476.042899999999970,1259.694199999999900,3219.428399999999800,1992,0
4616,5528,1345379,1992452,Risk 1 (High),WABASH,60603,41.881334809999998,-87.626335470000001,1,Canvass Re-Inspection,2,315.949200000000020,0,167.112500000000010,290.326799999999990,513.189100000000050,1896,0
4617,3154,1361036,1992454,Risk 1 (High),BELMONT,60657,41.939872620000003,-87.663945240000004,1,Canvass Re-Inspection,5,311.779100000000030,0,242.370100000000010,377.130600000000020,1663.320500000000000,1926,0
4618,11615,1286226,1992471,Risk 1 (High),NORTH,60707,41.909105789999998,-87.797090069999996,1,Canvass,1,914.387700000000000,0,685.589500000000040,431.140800000000010,7118.584899999999800,1961,1
4619,7966,1319517,1992481,Risk 1 (High),ELLIS,60637,41.785162710000002,-87.601025940000000,1,Canvass Re-Inspection,2,686.181000000000040,1,1273.650000000000100,1098.106000000000000,2113.730500000000100,1958,0
4620,4164,1324626,1992491,Risk 1 (High),WELLS,60610,41.908246419999998,-87.634473830000005,1,Canvass,1,161.558899999999990,0,233.225900000000000,276.916499999999980,968.668999999999980,1995,1
4621,9756,1326231,1992565,Risk 1 (High),WABASH,60611,41.890630790000003,-87.626829130000004,1,Canvass,1,358.712600000000010,1,400.643800000000000,572.389199999999960,622.765200000000050,1937,1
4622,4889,1151494,1992573,Risk 1 (High),CERMAK,60608,41.852624949999999,-87.654918580000000,1,Canvass,1,1250.550500000000100,1,928.593499999999950,788.744699999999970,1723.154100000000000,1935,1
4623,10101,1319406,1997569,Risk 1 (High),ELLIS,60637,41.784993530000001,-87.601022119999996,1,Canvass,1,629.251200000000040,1,1236.733600000000000,1050.059800000000000,2103.236500000000000,2013,1
4624,9703,1307252,1997579,Risk 1 (High),IRVING,60634,41.953034310000000,-87.785907719999997,1,Canvass,1,494.176699999999980,1,373.523700000000020,1101.820800000000000,1935.381400000000000,1940,1
4625,10986,1321583,1997582,Risk 1 (High),FULLERTON,60639,41.924149890000002,-87.761369889999997,1,Consultation,2,460.059900000000030,1,379.731400000000010,170.547300000000010,2643.689199999999800,1925,1
4626,2531,1099222,1997591,Risk 1 (High),LINCOLN,60625,41.982075829999999,-87.693117450000003,1,Complaint Re-Inspection,3,474.440800000000020,1,358.555200000000010,572.919300000000020,2927.565500000000200,2006,0
4627,10272,1072283,1997608,Risk 2 (Medium),ASHLAND,60620,41.739056859999998,-87.663294149999999,1,Canvass,1,497.657699999999980,0,392.015899999999990,81.067499999999995,1991.355700000000100,2005,1
4628,7919,1092391,1997612,Risk 1 (High),SHERIDAN,60613,41.953157539999999,-87.654358990000006,1,Complaint Re-Inspection,2,326.622599999999980,0,52.332799999999999,408.597899999999980,1770.658899999999900,1924,0
4629,1040,1387257,1997613,Risk 1 (High),WESTERN,60612,41.868783839999999,-87.686244689999995,1,Canvass,2,209.074199999999990,0,452.411999999999980,200.256599999999990,1771.099800000000000,2005,1
4630,4396,1360285,1997624,Risk 1 (High),KEDZIE,60618,41.933969470000001,-87.707331420000003,1,Canvass Re-Inspection,2,558.866300000000020,0,197.139500000000000,422.192799999999980,1693.181800000000100,1917,0
4631,2880,1369233,1997628,Risk 1 (High),WESTERN,60645,42.014183979999999,-87.690378350000003,1,Complaint Re-Inspection,3,1086.620300000000000,1,154.550299999999990,516.814600000000040,2772.122499999999900,1962,0
4632,3662,1360705,1997650,Risk 1 (High),22ND,60616,41.852052520000001,-87.632505280000004,1,Complaint Re-Inspection,5,205.345900000000000,0,228.116400000000000,269.765100000000020,2168.133400000000200,1908,0
4633,3014,1324690,1997729,Risk 1 (High),MADISON,60606,41.881835469999999,-87.633897390000001,0,Short Form Complaint,2,545.686699999999970,0,208.415500000000010,198.709599999999990,1166.306700000000100,1997,1
4634,7945,1324433,1997766,Risk 2 (Medium),CLINTON,60661,41.884187509999997,-87.641119669999995,1,Canvass,1,711.443599999999950,1,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
4635,6146,1198930,1997874,Risk 1 (High),MONTROSE,60613,41.961570369999997,-87.678800219999999,1,Canvass,1,443.419100000000010,0,147.925000000000010,295.481800000000020,1011.811799999999900,1896,1
4636,2257,1361405,1997894,Risk 1 (High),MILWAUKEE,60642,41.907549390000000,-87.673268710000002,1,Canvass,1,285.497000000000010,0,152.394600000000000,271.279299999999980,1691.134000000000000,1991,1
4637,1405,1387242,1998005,Risk 2 (Medium),Lake,60612,41.885434990000000,-87.667088059999998,1,Canvass,1,1194.512099999999900,0,632.152500000000030,619.476499999999990,2311.280200000000100,1931,1
4638,6219,1343337,1998060,Risk 1 (High),OGDEN,60623,41.855213310000003,-87.713576529999997,1,Short Form Complaint,2,250.860400000000000,0,348.415399999999980,290.601000000000000,1342.451499999999900,1907,1
4639,9851,1110304,1998085,Risk 1 (High),HURON,60611,41.894903300000003,-87.620743730000001,0,Canvass,1,803.782100000000010,1,749.062400000000030,816.700500000000030,705.262200000000010,1979,1
4640,11427,1286233,1998116,Risk 2 (Medium),NARRAGANSETT,60639,41.928562730000003,-87.785771159999996,1,Canvass,1,323.601000000000000,0,622.691699999999970,643.832800000000020,4461.387999999999900,2005,1
4641,5313,1322583,1998221,Risk 1 (High),GRAND,60611,41.892249159999999,-87.609518050000005,1,Canvass,1,1377.530600000000000,0,1678.082799999999900,1270.162300000000000,2692.438299999999800,1994,1
4642,7441,1335575,1998351,Risk 1 (High),WESTERN,60647,41.916185700000000,-87.687523690000006,1,Complaint Re-Inspection,2,144.158400000000000,1,289.812200000000020,333.221000000000000,2325.125100000000200,2006,1
4643,7360,1188631,1998392,Risk 1 (High),LINCOLN,60618,41.956920250000003,-87.680860719999998,1,Canvass,1,625.226499999999990,0,249.901500000000000,556.130700000000050,1704.711200000000000,1918,1
4644,10721,1321725,1998516,Risk 1 (High),CICERO,60638,41.772703860000000,-87.741949869999999,1,Canvass,1,681.528299999999940,1,1034.189100000000100,1382.381000000000100,5773.057700000000300,2009,1
4645,4382,1151548,1998619,Risk 1 (High),BLUE,60608,41.858709159999997,-87.660604010000000,1,Canvass,1,459.344200000000000,1,361.081599999999980,365.820400000000010,1280.566900000000000,1889,1
4646,6230,1151390,1998746,Risk 2 (Medium),63RD,60629,41.779089880000001,-87.702572439999997,1,Canvass,1,328.091999999999980,1,338.866400000000000,148.177400000000010,1288.749900000000000,1920,1
4647,9837,1098863,1998768,Risk 1 (High),WESTERN,60625,41.968412430000001,-87.688755110000002,1,Canvass,1,121.829100000000000,1,387.299399999999990,669.851599999999960,779.896700000000010,1920,1
4648,8856,1324386,1998769,Risk 1 (High),GREEN,60607,41.879500770000000,-87.648608120000006,1,Canvass,1,538.888900000000040,0,545.832300000000030,469.884900000000020,1227.369700000000000,1961,1
4649,5033,1106711,1998810,Risk 1 (High),MORSE,60626,42.008000129999999,-87.666870829999993,1,Canvass Re-Inspection,2,345.192299999999990,0,241.948000000000010,416.531000000000010,1789.410900000000100,1932,0
4650,7242,1324471,1998846,Risk 1 (High),Clinton,60661,41.884187509999997,-87.641119669999995,1,Canvass,1,711.443599999999950,1,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
4651,3525,1324661,1998906,Risk 1 (High),DIVISION,60610,41.903939260000001,-87.636107730000006,1,Canvass,1,603.484000000000040,0,415.818499999999970,573.896600000000030,1348.257200000000000,2004,1
4652,10601,1151125,1998942,Risk 2 (Medium),111th,60643,41.692100119999999,-87.654657909999997,1,Canvass,1,481.971000000000000,1,617.903599999999980,751.024999999999980,2344.987500000000200,2005,1
4653,8088,1106513,1998955,Risk 1 (High),DEVON,60659,41.997539889999999,-87.707005960000004,1,Canvass,1,253.449400000000000,1,48.482999999999997,352.282500000000030,2731.815599999999900,1981,1
4654,4994,1324584,1999183,Risk 1 (High),WACKER,60606,41.884615619999998,-87.636682359999995,1,Recent Inspection,2,455.055499999999990,0,524.546600000000010,522.792199999999980,1508.862000000000100,1954,1
4655,7033,1202786,2002512,Risk 1 (High),ROOSEVELT,60624,41.866150810000001,-87.718520639999994,1,Canvass,1,682.232200000000030,1,407.504399999999980,576.695900000000050,2191.324700000000100,1938,1
4656,10431,1235652,2002556,Risk 1 (High),CLARK,60640,41.971279889999998,-87.667915429999994,1,Complaint,1,696.176900000000050,1,210.991600000000010,461.923099999999980,1768.424900000000000,2009,1
4657,933,1115144,2002562,Risk 2 (Medium),CLARK,60605,41.876665369999998,-87.630890359999995,1,Canvass,1,548.087300000000030,0,98.522199999999998,431.898300000000010,1010.677700000000000,1912,1
4658,8798,1151214,2002577,Risk 1 (High),95TH,60643,41.721036239999997,-87.667545050000001,1,Canvass,1,1240.401800000000100,1,850.549700000000030,72.376499999999993,3121.367200000000100,1943,1
4659,10819,1321647,2002586,Risk 2 (Medium),71ST,60649,41.766359360000003,-87.575398879999995,1,Short Form Complaint,1,312.828399999999990,0,766.663699999999950,627.355400000000030,1648.060700000000000,1926,1
4660,2,1395218,2002599,Risk 1 (High),COTTAGE,60637,41.775275039999997,-87.605963349999996,1,Canvass,1,368.860500000000000,1,513.955799999999950,418.634000000000010,1249.428300000000000,1914,1
4661,5898,1235855,2002631,Risk 1 (High),SHERIDAN,60640,41.964130220000001,-87.654625559999999,1,Canvass,1,392.688899999999990,1,619.890499999999970,466.165399999999980,1606.427899999999900,1993,1
4662,11303,1321356,2002643,Risk 1 (High),YATES,60617,41.751638170000000,-87.566084959999998,1,Canvass,1,298.925599999999970,0,400.668700000000000,448.509000000000010,2305.466600000000200,1927,1
4663,5255,1345393,2002661,Risk 1 (High),ADAMS,60603,41.879290070000003,-87.632362729999997,1,Canvass,1,495.874700000000020,1,389.471200000000010,319.708599999999990,1514.298500000000100,1914,1
4664,7811,1227923,2002747,Risk 1 (High),ASHLAND,60609,41.830125070000001,-87.665705819999999,1,Canvass,1,437.740400000000020,0,242.583000000000000,267.174899999999980,1417.298800000000000,1989,1
4665,6894,1098998,2002759,Risk 1 (High),MANOR,60625,41.966157930000001,-87.701205630000004,1,Canvass,1,378.974800000000020,1,264.772699999999990,1148.668100000000100,1315.017599999999900,1925,1
4666,3967,1092579,2002788,Risk 1 (High),FULLERTON,60614,41.925172300000000,-87.659147059999995,1,Canvass,1,352.894799999999980,1,383.480700000000010,887.682699999999950,899.512899999999950,2007,1
4667,875,1151834,2002814,Risk 2 (Medium),PULASKI,60652,41.739860520000001,-87.721456300000000,1,Short Form Complaint,2,539.697000000000000,1,416.566300000000010,217.290500000000010,2205.641500000000200,2005,1
4668,5103,1099108,2002822,Risk 1 (High),KEDZIE,60625,41.965719020000002,-87.708537559999996,1,Complaint Re-Inspection,4,619.987100000000050,1,367.059100000000000,386.455899999999990,1358.201900000000000,1932,0
4669,6660,1092449,2002919,Risk 1 (High),SHEFFIELD,60614,41.921311830000000,-87.653328590000001,1,Canvass,1,178.270400000000000,1,213.589800000000000,304.476900000000000,896.938800000000010,2004,1
4670,4568,1324607,2002999,Risk 1 (High),Wacker,60606,41.886707880000003,-87.634318550000003,1,Canvass,1,278.789300000000030,1,626.163599999999970,627.476599999999960,1105.000900000000000,1928,1
4671,1621,1370103,2003002,Risk 1 (High),FULLERTON,60647,41.925004309999998,-87.688413359999998,1,Canvass Re-Inspection,2,484.749100000000000,1,213.351499999999990,196.720200000000010,1396.580899999999900,1894,0
4672,1671,1174619,2003009,Risk 2 (Medium),clinton,60661,41.884187509999997,-87.641119669999995,1,Canvass,1,711.443599999999950,0,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
4673,1673,1174620,2003023,Risk 2 (Medium),CLINTON,60661,41.883872490000002,-87.641109270000001,1,Canvass,1,775.793900000000010,0,807.253799999999960,708.123799999999960,1018.127700000000000,2000,1
4674,5330,1324557,2003053,Risk 1 (High),FRANKLIN,60606,41.877259189999997,-87.635041340000001,1,Short Form Complaint,3,486.839999999999970,0,300.138300000000020,588.591800000000030,1536.712500000000100,1989,1
4675,7220,1335627,2003158,Risk 1 (High),FULLERTON,60639,41.924256669999998,-87.753257579999996,1,Canvass Re-Inspection,2,470.216799999999980,1,515.587899999999990,508.380699999999990,887.631600000000050,1925,0
4676,8126,1092381,2003168,Risk 1 (High),SOUTHPORT,60613,41.949939200000003,-87.664243429999999,1,Canvass,1,94.054100000000005,0,75.183199999999999,498.460300000000020,2322.676700000000000,1879,1
4677,11460,1321266,2003172,Risk 1 (High),SHERIDAN,60626,42.005687070000000,-87.660800179999995,1,Canvass,1,509.118699999999990,0,147.410699999999990,70.836799999999997,2009.870100000000100,1926,1
4678,10783,1206431,2003331,Risk 1 (High),ARMITAGE,60647,41.917294239999997,-87.706545289999994,1,Complaint,1,452.007200000000010,1,169.469900000000000,337.189300000000000,1614.691399999999900,1999,1
4679,9141,1327255,2003356,Risk 2 (Medium),STATE,60602,41.883422639999999,-87.628021649999994,1,Canvass,1,410.654999999999970,0,406.101999999999980,433.507000000000010,785.565000000000050,2009,1
4680,2552,1361387,2003381,Risk 1 (High),NOBLE,60642,41.903725479999999,-87.662474059999994,1,Canvass,1,588.263699999999970,0,236.361999999999990,354.254300000000000,2525.365299999999900,1911,1
4681,617,1151849,2003406,Risk 2 (Medium),OGDEN,60608,41.863119840000003,-87.690989329999994,1,Canvass,1,1251.706899999999900,1,602.708200000000030,708.280099999999950,2964.810399999999800,1959,1
4682,10465,1321891,2003503,Risk 1 (High),FIELD,60601,41.885392590000002,-87.617547959999996,1,Canvass Re-Inspection,2,352.594499999999980,1,187.529599999999990,1018.360700000000000,2095.410199999999800,2011,0
4683,10051,1322387,2003512,Risk 1 (High),LINCOLN,60657,41.938315520000003,-87.666984740000004,1,Canvass,1,480.740099999999980,1,106.631200000000010,138.199900000000010,1054.226699999999900,1999,1
4684,1452,1375210,2003567,Risk 2 (Medium),CHICAGO,60611,41.896600149999998,-87.625912729999996,0,Canvass,1,316.423900000000000,1,478.602700000000030,308.921600000000010,520.833600000000050,1989,1
4685,2593,1367306,2003571,Risk 1 (High),MADISON,60624,41.880709189999997,-87.736437179999996,1,Canvass,1,444.948800000000010,0,635.644400000000020,645.689100000000050,1892.867800000000000,1928,1
4686,1337,1367378,2003576,Risk 2 (Medium),MADISON,60624,41.880575569999998,-87.729077790000005,1,Canvass Re-Inspection,2,202.210299999999990,0,373.934599999999990,549.068400000000000,1739.828299999999900,1914,0
4687,10533,1307217,2003638,Risk 1 (High),IRVING,60634,41.952537999999997,-87.812366819999994,1,Canvass,1,876.431100000000010,1,909.542800000000060,340.762499999999990,4418.826500000000100,1957,1
4688,1181,1375382,2003825,Risk 2 (Medium),PULASKI,60623,41.848559020000003,-87.724532240000002,1,Canvass,1,690.700799999999960,0,895.033900000000020,698.270800000000010,3038.032700000000200,2010,1
4689,5560,1106673,2003847,Risk 1 (High),MORSE,60626,42.008037219999999,-87.664895520000002,1,Canvass,1,270.551600000000010,0,293.579799999999980,326.062099999999990,1745.689900000000100,1930,1
4690,4969,1345415,2004040,Risk 2 (Medium),STATE,60602,41.883422639999999,-87.628021649999994,1,Canvass Re-Inspection,2,410.654999999999970,0,406.101999999999980,433.507000000000010,785.565000000000050,2009,0
4691,10516,1321858,2004043,Risk 1 (High),MILWAUKEE,60647,41.930392310000002,-87.709805180000004,1,Canvass Re-Inspection,2,212.813600000000010,0,201.053000000000000,268.846000000000000,1015.503600000000000,1931,1
4692,4825,1092528,2004104,Risk 1 (High),DIVERSEY,60614,41.932728750000003,-87.642987210000001,1,Canvass,1,720.369699999999970,1,262.364100000000010,164.822599999999990,614.618100000000030,1921,1
4693,9098,1146351,2004115,Risk 1 (High),KEDZIE,60632,41.824225300000002,-87.704296409999998,1,Canvass,1,745.427000000000020,0,361.839400000000010,646.353899999999950,3048.476200000000100,1922,1
4694,6773,1151343,2004124,Risk 2 (Medium),63RD,60629,41.779014259999997,-87.707342159999996,1,Canvass,1,467.110799999999980,1,320.330899999999990,579.919700000000030,1703.497800000000100,1924,1
4695,7753,1324442,2004146,Risk 1 (High),Clinton,60661,41.884187509999997,-87.641119669999995,1,Canvass,1,711.443599999999950,1,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
4696,9303,1326480,2004222,Risk 1 (High),HUBBARD,60611,41.890190580000002,-87.627080350000000,0,Canvass Re-Inspection,2,289.336700000000010,1,492.821900000000030,555.370800000000030,640.996800000000010,1991,0
4697,174,1372327,2004248,Risk 1 (High),MERCHANDISE,60654,41.888074279999998,-87.634955199999993,1,Canvass,2,263.827499999999990,1,786.301900000000050,508.113699999999990,1084.253600000000000,1933,1
4698,7855,1155022,2004254,Risk 1 (High),75th,60649,41.758871550000002,-87.566937629999998,1,Complaint Re-Inspection,2,443.124399999999980,0,744.121300000000020,246.306500000000000,338.470199999999980,1955,0
4699,8277,1327116,2004285,Risk 1 (High),CLINTON,60661,41.884187509999997,-87.641119669999995,0,Canvass Re-Inspection,2,711.443599999999950,1,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
4700,9382,1326424,2004404,Risk 1 (High),PULASKI,60632,41.799012349999998,-87.723181269999998,1,Canvass Re-Inspection,2,759.692900000000010,1,433.312500000000000,716.729199999999990,2853.103700000000100,1987,0
4701,6977,1324486,2004436,Risk 1 (High),CLINTON,60661,41.884187509999997,-87.641119669999995,1,Canvass,1,711.443599999999950,1,863.359299999999960,733.620499999999990,932.862200000000030,2000,1
