FID,Inspection,License__,Risk,Zip,Latitude,Longitude,Pass,Violation,exp,Type,year_built,str_name,d_rodent,d_14crime,d_14san_co,d_14en_com,count_insp
4972,1497970,2103048,Risk 1 (High),60608,41.857968300000003,-87.665999099999993,1,1,0,Canvass,1889,ASHLAND,328.553400000000010,541.251999999999950,609.756300000000010,2892.119799999999900,2
4973,1395955,2103235,Risk 1 (High),60655,41.691681610000003,-87.700431910000006,0,1,1,Canvass Re-Inspection,1963,111TH,0.000000000000000,1100.536700000000100,659.584799999999970,7604.032800000000000,2
4974,1434767,2103285,Risk 2 (Medium),60654,41.893458709999997,-87.627965750000001,0,1,0,Complaint Re-Inspection,1983,STATE,157.068600000000000,496.024800000000030,427.402499999999970,1376.734600000000000,2
4975,1493593,2103296,Risk 1 (High),60603,41.880591050000000,-87.630509129999993,1,1,1,Canvass Re-Inspection,1905,MONROE,318.623499999999980,705.531500000000050,270.156799999999980,256.155199999999980,2
4976,1473940,2103360,Risk 1 (High),60654,41.889900230000002,-87.632032480000007,1,1,1,Canvass,1988,HUBBARD,532.424499999999970,200.951100000000000,432.317700000000000,554.620900000000010,1
4977,1493309,2103379,Risk 1 (High),60608,41.853233729999999,-87.646364149999997,0,1,0,Canvass Re-Inspection,2006,HALSTED,140.521500000000000,1007.348300000000000,1128.911000000000100,1986.557100000000000,2
4978,1441667,2103471,Risk 1 (High),60657,41.933092410000000,-87.663435759999999,1,1,0,Canvass,1928,SOUTHPORT,712.619800000000050,553.790899999999970,351.230599999999980,1464.244700000000000,2
4979,1393301,2103725,Risk 2 (Medium),60614,41.925577539999999,-87.647773760000007,1,1,0,Canvass,1891,FULLERTON,382.366100000000020,585.770700000000030,182.198299999999990,1721.713700000000000,1
4980,1512516,2103776,Risk 2 (Medium),60601,41.884540110000003,-87.624308520000000,1,1,0,Canvass,2006,MICHIGAN,2595.015600000000200,549.204100000000040,221.726499999999990,2028.286200000000000,1
4981,1473668,2103790,Risk 2 (Medium),60632,41.808535689999999,-87.685310700000002,1,1,0,Canvass,1919,47TH,1089.247900000000100,669.876499999999960,517.896399999999970,2994.641700000000100,1
4982,1496395,2103955,Risk 2 (Medium),60617,41.702622280000000,-87.534808339999998,1,1,0,Canvass,1929,106TH,350.964699999999990,587.664800000000010,594.756099999999950,1692.620600000000000,1
4983,1439522,2103985,Risk 1 (High),60607,41.876697900000003,-87.633543140000000,1,1,0,Canvass,1988,WELLS,143.049499999999990,663.513500000000020,641.838799999999990,1542.433100000000000,1
4984,1493915,2103989,Risk 2 (Medium),60666,42.008536399999997,-87.914428439999995,1,1,1,Canvass,2006,TOUHY,254.234000000000010,22126.378400000001000,20207.507300000001000,26816.328000000001000,1
4985,1424371,2104217,Risk 1 (High),60631,42.002336560000003,-87.815684039999994,1,1,0,Canvass,1920,N,129.631000000000000,1053.595000000000000,326.137200000000010,3218.450899999999800,1
4986,1496547,2104240,Risk 1 (High),60639,41.931521990000000,-87.739106640000003,1,1,0,Canvass,1959,DIVERSEY,236.707799999999990,531.793699999999940,163.842600000000000,3289.424700000000000,1
4987,1497834,2104431,Risk 1 (High),60653,41.809567039999997,-87.616446780000004,1,1,0,Canvass,2005,DR,820.517799999999970,427.528099999999990,552.629299999999940,1681.509499999999900,2
4988,1459875,2104463,Risk 1 (High),60654,41.895939669999997,-87.631378659999996,1,1,1,Canvass,2005,CLARK,480.003100000000020,427.476200000000010,225.906499999999990,1526.502199999999900,1
4989,1501966,2104487,Risk 1 (High),60654,41.891388489999997,-87.629494960000002,1,1,0,Canvass,1915,DEARBORN,311.548700000000000,471.580300000000020,525.669099999999960,524.336999999999990,3
4990,1496446,2107900,Risk 1 (High),60649,41.763170619999997,-87.563542620000007,1,1,0,Canvass,1916,EXCHANGE,356.436699999999970,401.056400000000000,405.966700000000000,2552.116100000000200,1
4991,1473955,2107928,Risk 1 (High),60654,41.889903500000003,-87.631680430000003,1,1,1,Canvass,1944,HUBBARD,231.696000000000000,133.159600000000010,488.851000000000000,458.916900000000000,1
4992,1494027,2108013,Risk 2 (Medium),60622,41.896024230000002,-87.676910730000003,1,1,0,Canvass,1902,CHICAGO,223.228100000000010,248.085800000000010,214.708599999999990,1675.249700000000100,1
4993,1424566,2108163,Risk 1 (High),60630,41.961553840000001,-87.755099400000006,1,1,0,Canvass Re-Inspection,1932,MILWAUKEE,263.856600000000010,668.167500000000020,574.074399999999970,2525.733800000000000,3
4994,1497722,2108171,Risk 1 (High),60613,41.951064049999999,-87.659795130000006,0,1,0,Canvass Re-Inspection,1911,CLARK,304.848000000000010,407.876399999999990,68.311499999999995,2276.622800000000100,4
4995,1480340,2108309,Risk 1 (High),60623,41.851667069999998,-87.724086959999994,0,1,0,Canvass,1916,CERMAK,254.178300000000010,467.392499999999980,347.235200000000020,1359.111100000000100,3
4996,1496268,2108311,Risk 1 (High),60641,41.945845810000002,-87.746906240000001,1,1,0,Complaint,2006,CICERO,525.710799999999950,426.904200000000000,410.978299999999990,3182.812800000000200,2
4997,1464678,2108329,Risk 1 (High),60660,41.983766480000000,-87.658111620000000,1,1,0,Complaint,1939,BRYN,344.399499999999990,610.873799999999960,396.617799999999990,1465.460700000000100,2
4998,1418408,2108371,Risk 1 (High),60659,41.997861010000001,-87.688605089999996,1,0,0,Canvass,1933,Devon,566.097200000000040,349.353400000000020,280.641300000000000,2145.806999999999800,1
4999,1490973,2108449,Risk 1 (High),60654,41.889153350000001,-87.644278540000002,0,1,1,Canvass Re-Inspection,2008,MILWAUKEE,84.285600000000002,610.434200000000030,695.681299999999960,1205.178600000000000,2
5000,1497289,2108480,Risk 2 (Medium),60614,41.921897000000001,-87.644013349999994,1,1,0,Canvass,1975,LINCOLN,526.906700000000000,365.717100000000020,177.181600000000000,1292.650599999999900,1
5001,1512486,2108499,Risk 1 (High),60641,41.959172870000003,-87.726931170000000,0,1,0,Canvass,1910,ELSTON,565.956199999999970,441.686399999999990,252.206400000000000,1909.174900000000000,3
5002,1152074,2108568,Risk 2 (Medium),60637,41.780349970000003,-87.615565309999994,1,1,0,Canvass,1914,63RD,415.232300000000010,277.057200000000020,368.574700000000010,3006.796200000000200,1
5003,1501617,2108605,Risk 2 (Medium),60614,41.932671849999998,-87.645882839999999,0,1,0,Canvass Re-Inspection,1948,DIVERSEY,417.120700000000000,480.211700000000010,314.485400000000030,1484.311899999999900,2
5004,1383379,2108640,Risk 1 (High),60607,41.865534680000003,-87.640813309999999,1,1,0,Canvass,2005,CLINTON,422.556800000000010,1346.563100000000100,821.806100000000010,2503.054999999999800,1
5005,1502026,2108657,Risk 1 (High),60620,41.745891270000001,-87.663178320000000,1,1,0,Complaint,1928,ASHLAND,469.531799999999980,415.342899999999990,235.465300000000010,2543.832699999999900,2
5006,1497165,2108692,Risk 1 (High),60657,41.942572820000002,-87.670512930000001,1,1,0,Complaint,1911,LINCOLN,505.688899999999990,430.503300000000020,150.926999999999990,947.899900000000000,2
5007,1515377,2108759,Risk 1 (High),60625,41.966727640000002,-87.713459940000007,1,1,0,Canvass,1915,KIMBALL,151.319700000000010,452.611400000000000,530.639199999999960,1767.963800000000000,2
5008,1372644,2108770,Risk 1 (High),60602,41.883112240000003,-87.625517259999995,1,1,0,Complaint,1927,WASHINGTON,425.363000000000000,254.298200000000010,356.376199999999980,1666.300000000000000,2
5009,1325005,2108782,Risk 2 (Medium),60612,41.868783839999999,-87.686244689999995,1,1,0,Complaint,2005,WESTERN,205.460199999999990,205.093400000000000,248.063799999999990,2772.199099999999800,1
5010,1385526,2108982,Risk 2 (Medium),60639,41.931149089999998,-87.767598870000000,1,1,0,Short Form Complaint,1953,DIVERSEY,994.313700000000040,647.709799999999970,649.625900000000000,2932.638199999999900,2
5011,1497218,2109080,Risk 1 (High),60657,41.935914380000000,-87.647581500000001,1,1,0,Canvass,1923,CLARK,226.759800000000010,338.335800000000010,264.356299999999980,1627.796200000000000,1
5012,1402192,2109133,Risk 1 (High),60660,41.998071330000002,-87.661231479999998,0,1,0,Canvass Re-Inspection,1995,DEVON,212.846900000000010,679.079799999999980,385.416600000000020,1461.087500000000100,2
5013,1497044,2109220,Risk 1 (High),60616,41.852010430000000,-87.632141869999998,0,1,0,Canvass Re-Inspection,1908,WENTWORTH,83.686000000000007,256.472100000000010,531.370700000000060,1343.183000000000000,2
5014,1501849,2109222,Risk 1 (High),60657,41.937433100000000,-87.648464829999995,0,1,1,Canvass Re-Inspection,1925,CLARK,301.535199999999970,388.971299999999990,371.612700000000020,1024.436899999999900,3
5015,1513028,2109246,Risk 1 (High),60608,41.857991230000003,-87.660997050000006,1,1,0,Canvass,1990,18TH,161.793700000000000,472.515699999999980,256.024800000000030,2162.700699999999900,2
5016,1441447,2109272,Risk 1 (High),60657,41.932703029999999,-87.668259410000005,0,1,0,Canvass Re-Inspection,1988,ASHLAND,579.156700000000000,544.762299999999980,122.373400000000000,1092.976899999999900,3
5017,1464478,2109422,Risk 1 (High),60626,42.011732209999998,-87.674343989999997,1,1,0,Canvass,1923,Clark,385.874399999999980,845.571000000000030,585.309800000000000,1338.759900000000000,1
5018,1424448,2109577,Risk 1 (High),60666,42.008536399999997,-87.914428439999995,0,1,0,Canvass Re-Inspection,2006,TOUHY,1664.344900000000100,22126.378400000001000,20207.507300000001000,26816.328000000001000,3
5019,1460185,2109636,Risk 1 (High),60618,41.955479029999999,-87.707912390000004,1,1,0,Canvass,1953,KEDZIE,333.053499999999990,686.251899999999980,364.908700000000010,1742.611100000000100,1
5020,1408249,2109678,Risk 1 (High),60642,41.908854660000003,-87.652255879999998,1,1,0,Complaint,1959,KINGSBURY,106.237200000000000,1204.467599999999900,862.821599999999990,1305.065900000000100,3
5021,1418367,2109699,Risk 1 (High),60659,41.989505819999998,-87.705657770000002,1,1,0,Complaint,1958,LINCOLN,803.884300000000050,793.733200000000010,515.154800000000020,2957.018300000000200,2
5022,1325039,2109706,Risk 2 (Medium),60612,41.884248210000003,-87.699266399999999,1,1,0,Canvass,1895,LAKE,391.026400000000020,551.625900000000000,221.805800000000000,1996.585800000000100,1
5023,1497870,2109775,Risk 1 (High),60653,41.809781940000001,-87.594138020000003,1,1,0,Canvass,1899,47TH,1119.653700000000100,868.067400000000020,709.236700000000040,1130.955899999999900,3
5024,1482229,2109863,Risk 1 (High),60659,41.997883299999998,-87.687389280000005,1,1,0,Complaint,1932,DEVON,696.371200000000040,487.123200000000000,228.558200000000000,1930.930599999999900,1
5025,1493410,2109876,Risk 2 (Medium),60617,41.729982489999998,-87.551401269999999,1,1,0,Canvass,1951,COMMERCIAL,863.209399999999960,247.027500000000000,648.179099999999950,382.562099999999990,1
5026,1493327,2109877,Risk 1 (High),60616,41.855281699999999,-87.631992640000007,1,1,0,Complaint,2006,WENTWORTH,439.261000000000020,434.276900000000010,348.895400000000000,1921.104800000000100,1
5027,1401511,2109986,Risk 2 (Medium),60620,41.755935160000000,-87.653732239999997,1,1,0,Complaint,1965,RACINE,216.700700000000010,453.428499999999990,488.358099999999980,3060.190300000000200,1
5028,1418497,2110014,Risk 2 (Medium),60660,41.987061179999998,-87.665448330000004,1,1,0,Canvass,1926,RIDGE,338.164100000000020,830.927400000000030,826.277199999999990,1674.805900000000100,1
5029,1387629,2113336,Risk 1 (High),60617,41.715243989999998,-87.535130289999998,1,1,0,Canvass,1888,EWING,263.848900000000010,609.333300000000010,600.669400000000000,2299.287100000000000,1
5030,1460154,2113394,Risk 1 (High),60641,41.938946629999997,-87.746085620000002,1,1,1,Canvass,1928,Belmont,401.450899999999990,404.665200000000030,261.911700000000000,3313.104699999999900,1
5031,1515319,2113397,Risk 2 (Medium),60617,41.733699559999998,-87.584987720000001,1,1,0,Canvass,1955,STONY,334.605200000000020,392.351099999999970,712.587499999999980,2069.498099999999800,1
5032,1493968,2113398,Risk 2 (Medium),60609,41.808615879999998,-87.676384479999996,1,1,0,Canvass,2006,47TH,583.008799999999950,385.134500000000000,617.380099999999970,3381.858499999999800,1
5033,1512849,2113405,Risk 2 (Medium),60632,41.800091530000003,-87.723213610000002,1,1,0,Canvass,2006,PULASKI,501.425700000000010,593.374900000000030,525.313499999999980,2752.338800000000000,1
5034,1493622,2113406,Risk 2 (Medium),60638,41.795495799999998,-87.763057140000001,1,1,0,Canvass,1997,ARCHER,207.710700000000000,1066.960300000000000,882.628500000000030,4848.624499999999900,1
5035,1494102,2113409,Risk 2 (Medium),60620,41.750824379999997,-87.626543789999999,0,1,0,Canvass Re-Inspection,2005,79TH,937.361300000000030,592.342499999999970,589.568400000000000,2353.947299999999800,2
5036,1474147,2113557,Risk 1 (High),60638,41.796174250000000,-87.762577530000002,1,1,0,Canvass,1913,CENTRAL,306.718700000000010,1032.693299999999900,749.222899999999980,5082.303299999999600,1
5037,1441477,2113649,Risk 1 (High),60657,41.938181499999999,-87.649069679999997,1,1,0,Canvass,1995,HALSTED,756.880599999999960,385.984199999999990,461.441100000000010,709.384500000000000,2
5038,1441621,2113651,Risk 3 (Low),60657,41.939713339999997,-87.659985599999999,1,1,0,Canvass,1918,BELMONT,365.749599999999990,298.757600000000020,699.317699999999950,2196.012000000000200,1
5039,1493402,2113690,Risk 1 (High),60601,41.886377410000001,-87.624381670000005,1,1,0,Canvass,1980,MICHIGAN,354.047399999999980,290.769900000000010,471.937700000000010,1779.398999999999900,1
5040,1512747,2113802,Risk 1 (High),60607,41.876949770000003,-87.634103690000003,1,1,0,Canvass Re-Inspection,1926,Van,465.201300000000000,683.881899999999970,562.302100000000000,1576.245699999999900,3
5041,1493501,2113856,Risk 2 (Medium),60610,41.910134880000001,-87.634531469999999,1,1,0,Canvass,1886,WELLS,378.255900000000000,713.762700000000000,217.665400000000010,1234.474300000000100,1
5042,1441533,2113879,Risk 1 (High),60657,41.935558159999999,-87.644101579999997,1,1,0,Canvass,1912,BROADWAY,862.170799999999990,280.610599999999980,121.784400000000010,2216.757400000000000,2
5043,1395315,2114034,Risk 2 (Medium),60707,41.930925279999997,-87.801309689999997,1,1,1,Canvass,1953,DIVERSEY,0.000000000000000,1339.619799999999900,691.999699999999960,1958.382000000000100,1
5044,1460194,2114079,Risk 1 (High),60642,41.912568080000000,-87.662167249999996,1,1,1,Canvass,1909,ADA,1089.247900000000100,989.962700000000040,1013.677299999999900,1106.258800000000100,1
5045,1493590,2114195,Risk 1 (High),60618,41.933614089999999,-87.707321379999996,1,1,0,Canvass Re-Inspection,1923,KEDZIE,1068.971700000000100,504.228599999999970,311.080699999999980,1858.437799999999900,2
5046,1155233,2114256,Risk 1 (High),60622,41.903076749999997,-87.677527819999995,1,1,1,Canvass,1908,DIVISION,296.933699999999990,266.015800000000010,78.690299999999993,1307.692600000000100,1
5047,1399279,2114300,Risk 1 (High),60625,41.975334140000001,-87.698756869999997,1,1,0,Canvass,1993,CALIFORNIA,444.150600000000000,872.521899999999960,794.826900000000020,2383.781100000000200,1
5048,1424521,2114331,Risk 1 (High),60666,42.008536399999997,-87.914428439999995,1,1,1,Short Form Complaint,2006,TOUHY,400.408000000000020,22126.378400000001000,20207.507300000001000,26816.328000000001000,3
5049,1490946,2114374,Risk 2 (Medium),60614,41.930623109999999,-87.644011329999998,0,1,0,Canvass,1912,CLARK,994.313700000000040,536.855400000000030,70.256299999999996,1114.931399999999900,3
5050,1439507,2114424,Risk 1 (High),60611,41.900118460000002,-87.623980520000003,1,0,0,Canvass,1920,WALTON,723.139999999999990,408.725799999999990,502.939300000000000,1084.553300000000000,1
5051,1471336,2114455,Risk 1 (High),60634,41.945225909999998,-87.816074380000003,1,1,0,Canvass,1930,ADDISON,344.659899999999990,510.449900000000010,834.798499999999990,3425.279100000000200,1
5052,1474015,2114508,Risk 1 (High),60622,41.910443950000001,-87.673057240000006,1,1,0,Canvass,1924,NORTH,435.635499999999980,201.232000000000000,184.552500000000010,847.774099999999980,1
5053,1199351,2114519,Risk 2 (Medium),60614,41.930906700000001,-87.649097510000004,0,1,1,Canvass,1891,2668,526.225199999999970,625.519400000000020,106.750200000000010,411.685999999999980,2
5054,1515495,2114541,Risk 1 (High),60661,41.884187509999997,-87.641119669999995,0,1,0,Canvass Re-Inspection,2000,CLINTON,531.538999999999990,799.347800000000010,698.989600000000000,1672.906099999999900,3
5055,1473224,2114543,Risk 1 (High),60622,41.902369360000002,-87.696719779999995,1,1,0,Canvass,1914,CALIFORNIA,587.317099999999980,379.505100000000030,137.227200000000010,1866.772700000000000,1
5056,1418598,2114550,Risk 1 (High),60646,41.993494960000000,-87.784027739999999,1,1,0,Canvass,1978,MILWAUKEE,630.871200000000040,744.551600000000010,525.772100000000020,2148.658700000000000,2
5057,1418385,2114596,Risk 2 (Medium),60659,41.994817040000001,-87.714342770000002,1,1,0,Canvass,2007,LINCOLN,299.329000000000010,849.242200000000030,517.017200000000000,3986.452100000000000,2
5058,1329707,2114597,Risk 2 (Medium),60639,41.915710150000002,-87.745907750000001,1,1,1,Canvass,1907,CICERO,680.526500000000060,707.764599999999970,718.902199999999990,1919.454700000000000,1
5059,1512355,2114620,Risk 1 (High),60641,41.953139479999997,-87.761719330000005,1,1,1,Canvass,1926,IRVING,103.370000000000000,645.909400000000010,672.593700000000010,2349.085599999999900,2
5060,1447315,2114629,Risk 1 (High),60606,41.883760639999998,-87.634020309999997,1,1,0,Canvass,1927,WELLS,197.804300000000010,313.861200000000000,275.721600000000020,1754.057399999999900,1
